Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRO59,OUT027,2181.28891358
FDN09,OUT049,2181.28891358
FDR11,OUT046,2181.28891358
FDO57,OUT013,2181.28891358
NCX18,OUT017,2181.28891358
FDB05,OUT018,2181.28891358
FDQ08,OUT018,2181.28891358
NCG43,OUT035,2181.28891358
FDJ56,OUT013,2181.28891358
FDA13,OUT010,2181.28891358
FDO56,OUT017,2181.28891358
FDB37,OUT018,2181.28891358
FDZ02,OUT018,2181.28891358
FDQ24,OUT046,2181.28891358
FDM16,OUT013,2181.28891358
FDU35,OUT049,2181.28891358
FDT35,OUT035,2181.28891358
NCX30,OUT049,2181.28891358
FDG04,OUT017,2181.28891358
FDI12,OUT035,2181.28891358
FDE35,OUT035,2181.28891358
NCP14,OUT027,2181.28891358
NCY53,OUT045,2181.28891358
FDP49,OUT017,2181.28891358
FDQ04,OUT017,2181.28891358
FDM39,OUT035,2181.28891358
FDO58,OUT019,2181.28891358
FDC56,OUT017,2181.28891358
NCQ54,OUT046,2181.28891358
FDV10,OUT027,2181.28891358
NCK17,OUT046,2181.28891358
NCF55,OUT027,2181.28891358
FDV33,OUT013,2181.28891358
NCH29,OUT019,2181.28891358
FDA37,OUT027,2181.28891358
FDH46,OUT018,2181.28891358
FDS25,OUT035,2181.28891358
FDH04,OUT027,2181.28891358
FDX52,OUT046,2181.28891358
NCD42,OUT017,2181.28891358
FDW47,OUT017,2181.28891358
FDL25,OUT027,2181.28891358
NCJ06,OUT010,2181.28891358
FDY09,OUT013,2181.28891358
FDS40,OUT046,2181.28891358
FDH41,OUT017,2181.28891358
FDG38,OUT035,2181.28891358
FDU03,OUT027,2181.28891358
FDV20,OUT046,2181.28891358
DRB13,OUT045,2181.28891358
NCQ30,OUT013,2181.28891358
NCH06,OUT013,2181.28891358
FDU50,OUT018,2181.28891358
NCO42,OUT019,2181.28891358
FDW09,OUT018,2181.28891358
FDH04,OUT013,2181.28891358
FDC21,OUT045,2181.28891358
FDL21,OUT049,2181.28891358
FDM46,OUT010,2181.28891358
FDT22,OUT019,2181.28891358
FDB28,OUT035,2181.28891358
FDI12,OUT018,2181.28891358
FDA28,OUT045,2181.28891358
FDF59,OUT013,2181.28891358
FDM45,OUT027,2181.28891358
FDQ56,OUT017,2181.28891358
FDR46,OUT049,2181.28891358
FDT01,OUT013,2181.28891358
FDD16,OUT027,2181.28891358
NCU30,OUT010,2181.28891358
FDM40,OUT010,2181.28891358
FDI56,OUT035,2181.28891358
NCS30,OUT013,2181.28891358
FDU08,OUT017,2181.28891358
FDX51,OUT027,2181.28891358
FDA43,OUT045,2181.28891358
FDX59,OUT010,2181.28891358
FDC37,OUT018,2181.28891358
FDP58,OUT013,2181.28891358
NCY42,OUT035,2181.28891358
FDF21,OUT018,2181.28891358
FDU10,OUT027,2181.28891358
DRL47,OUT018,2181.28891358
FDA58,OUT018,2181.28891358
FDJ22,OUT049,2181.28891358
FDK50,OUT046,2181.28891358
FDO38,OUT035,2181.28891358
DRF60,OUT035,2181.28891358
NCZ42,OUT019,2181.28891358
FDD35,OUT049,2181.28891358
FDL25,OUT045,2181.28891358
FDJ16,OUT013,2181.28891358
DRK59,OUT049,2181.28891358
FDI50,OUT046,2181.28891358
NCB19,OUT045,2181.28891358
DRI37,OUT035,2181.28891358
FDA14,OUT027,2181.28891358
FDC08,OUT018,2181.28891358
FDS45,OUT046,2181.28891358
FDI21,OUT049,2181.28891358
DRJ47,OUT035,2181.28891358
DRE37,OUT027,2181.28891358
FDT55,OUT018,2181.28891358
NCG42,OUT027,2181.28891358
FDA31,OUT049,2181.28891358
NCW42,OUT046,2181.28891358
FDF50,OUT017,2181.28891358
FDK56,OUT049,2181.28891358
FDX10,OUT035,2181.28891358
NCK07,OUT027,2181.28891358
FDZ49,OUT017,2181.28891358
FDR33,OUT013,2181.28891358
FDO44,OUT018,2181.28891358
FDA20,OUT046,2181.28891358
NCL30,OUT045,2181.28891358
FDI05,OUT019,2181.28891358
FDQ12,OUT018,2181.28891358
FDH47,OUT017,2181.28891358
FDH34,OUT018,2181.28891358
FDF29,OUT046,2181.28891358
FDG40,OUT018,2181.28891358
NCE18,OUT017,2181.28891358
FDP21,OUT010,2181.28891358
FDY50,OUT013,2181.28891358
FDB36,OUT049,2181.28891358
NCZ29,OUT049,2181.28891358
FDU20,OUT018,2181.28891358
FDO56,OUT013,2181.28891358
FDW31,OUT049,2181.28891358
DRH59,OUT013,2181.28891358
NCB30,OUT017,2181.28891358
FDK43,OUT027,2181.28891358
FDW43,OUT045,2181.28891358
NCL19,OUT017,2181.28891358
FDJ27,OUT046,2181.28891358
FDC45,OUT046,2181.28891358
FDY40,OUT035,2181.28891358
NCM41,OUT035,2181.28891358
NCK18,OUT019,2181.28891358
FDP37,OUT049,2181.28891358
FDA27,OUT027,2181.28891358
NCX30,OUT035,2181.28891358
FDR09,OUT017,2181.28891358
FDG08,OUT027,2181.28891358
NCU30,OUT013,2181.28891358
FDB16,OUT017,2181.28891358
FDM16,OUT017,2181.28891358
FDC48,OUT013,2181.28891358
NCF18,OUT046,2181.28891358
FDU46,OUT018,2181.28891358
FDH41,OUT018,2181.28891358
NCN42,OUT010,2181.28891358
FDU49,OUT046,2181.28891358
FDB20,OUT027,2181.28891358
FDG50,OUT019,2181.28891358
FDW20,OUT045,2181.28891358
NCO55,OUT049,2181.28891358
FDX48,OUT046,2181.28891358
FDU48,OUT046,2181.28891358
FDR48,OUT019,2181.28891358
FDK27,OUT013,2181.28891358
FDT35,OUT013,2181.28891358
FDN12,OUT049,2181.28891358
NCE31,OUT019,2181.28891358
FDL21,OUT017,2181.28891358
FDV56,OUT017,2181.28891358
FDR16,OUT017,2181.28891358
NCP41,OUT049,2181.28891358
FDJ27,OUT013,2181.28891358
FDA07,OUT017,2181.28891358
FDK55,OUT049,2181.28891358
FDM33,OUT049,2181.28891358
FDY46,OUT046,2181.28891358
FDD36,OUT046,2181.28891358
FDB12,OUT027,2181.28891358
FDF28,OUT019,2181.28891358
NCE07,OUT019,2181.28891358
FDW50,OUT027,2181.28891358
NCW18,OUT017,2181.28891358
NCJ17,OUT019,2181.28891358
DRZ24,OUT010,2181.28891358
FDS07,OUT035,2181.28891358
NCW05,OUT010,2181.28891358
FDZ22,OUT018,2181.28891358
FDK02,OUT046,2181.28891358
FDZ45,OUT027,2181.28891358
FDL25,OUT046,2181.28891358
FDS08,OUT045,2181.28891358
NCZ42,OUT027,2181.28891358
FDX57,OUT035,2181.28891358
FDF21,OUT046,2181.28891358
FDJ56,OUT018,2181.28891358
FDX10,OUT013,2181.28891358
DRG48,OUT035,2181.28891358
DRN37,OUT046,2181.28891358
NCY41,OUT018,2181.28891358
FDN28,OUT045,2181.28891358
FDE34,OUT045,2181.28891358
FDR10,OUT045,2181.28891358
FDC32,OUT017,2181.28891358
DRG13,OUT046,2181.28891358
FDP59,OUT049,2181.28891358
NCT53,OUT010,2181.28891358
FDL57,OUT027,2181.28891358
FDN32,OUT010,2181.28891358
FDK09,OUT018,2181.28891358
FDA52,OUT010,2181.28891358
FDC57,OUT049,2181.28891358
FDI09,OUT035,2181.28891358
NCB07,OUT046,2181.28891358
FDP26,OUT035,2181.28891358
FDP40,OUT027,2181.28891358
FDL15,OUT013,2181.28891358
FDV07,OUT046,2181.28891358
FDS03,OUT017,2181.28891358
FDE50,OUT049,2181.28891358
FDQ15,OUT017,2181.28891358
FDQ33,OUT010,2181.28891358
FDT22,OUT013,2181.28891358
DRO35,OUT035,2181.28891358
FDJ41,OUT049,2181.28891358
FDQ27,OUT035,2181.28891358
FDC26,OUT017,2181.28891358
NCF43,OUT027,2181.28891358
NCR50,OUT035,2181.28891358
FDE39,OUT018,2181.28891358
FDN49,OUT027,2181.28891358
DRG11,OUT035,2181.28891358
NCA18,OUT049,2181.28891358
FDM36,OUT018,2181.28891358
FDW32,OUT017,2181.28891358
NCQ18,OUT010,2181.28891358
FDX14,OUT027,2181.28891358
FDD46,OUT017,2181.28891358
FDI34,OUT019,2181.28891358
NCJ17,OUT035,2181.28891358
FDB52,OUT035,2181.28891358
FDV55,OUT018,2181.28891358
FDC57,OUT046,2181.28891358
FDB29,OUT046,2181.28891358
NCO43,OUT035,2181.28891358
FDG44,OUT045,2181.28891358
FDJ34,OUT045,2181.28891358
FDH40,OUT049,2181.28891358
NCD07,OUT027,2181.28891358
FDB41,OUT017,2181.28891358
FDH47,OUT018,2181.28891358
DRK37,OUT035,2181.28891358
FDM25,OUT019,2181.28891358
NCX06,OUT045,2181.28891358
NCS05,OUT017,2181.28891358
FDS39,OUT045,2181.28891358
FDC47,OUT027,2181.28891358
FDG20,OUT013,2181.28891358
DRL23,OUT017,2181.28891358
FDY33,OUT013,2181.28891358
NCH18,OUT045,2181.28891358
FDX47,OUT035,2181.28891358
NCB06,OUT045,2181.28891358
FDP36,OUT049,2181.28891358
FDW44,OUT018,2181.28891358
NCU41,OUT018,2181.28891358
NCS17,OUT046,2181.28891358
FDD46,OUT035,2181.28891358
FDE45,OUT017,2181.28891358
FDI09,OUT017,2181.28891358
NCJ54,OUT010,2181.28891358
NCA29,OUT018,2181.28891358
NCN41,OUT027,2181.28891358
FDY34,OUT035,2181.28891358
NCG55,OUT035,2181.28891358
DRM49,OUT046,2181.28891358
NCB42,OUT049,2181.28891358
FDE58,OUT045,2181.28891358
DRJ25,OUT013,2181.28891358
FDS47,OUT010,2181.28891358
FDY21,OUT049,2181.28891358
NCI54,OUT013,2181.28891358
FDO24,OUT017,2181.28891358
FDY43,OUT035,2181.28891358
FDF35,OUT018,2181.28891358
NCP29,OUT019,2181.28891358
FDN28,OUT027,2181.28891358
FDJ50,OUT018,2181.28891358
FDQ14,OUT027,2181.28891358
FDC37,OUT035,2181.28891358
FDN08,OUT046,2181.28891358
FDD04,OUT035,2181.28891358
FDW34,OUT018,2181.28891358
FDP04,OUT017,2181.28891358
NCG07,OUT017,2181.28891358
NCN14,OUT018,2181.28891358
FDJ16,OUT045,2181.28891358
NCM42,OUT045,2181.28891358
NCF19,OUT046,2181.28891358
FDY21,OUT018,2181.28891358
FDY19,OUT035,2181.28891358
FDV09,OUT045,2181.28891358
FDA28,OUT013,2181.28891358
FDC38,OUT018,2181.28891358
FDL28,OUT045,2181.28891358
NCH43,OUT049,2181.28891358
NCN53,OUT045,2181.28891358
NCW05,OUT017,2181.28891358
NCO30,OUT018,2181.28891358
FDT04,OUT019,2181.28891358
FDB27,OUT018,2181.28891358
NCK07,OUT013,2181.28891358
NCA53,OUT013,2181.28891358
FDB33,OUT018,2181.28891358
FDU37,OUT017,2181.28891358
FDR13,OUT035,2181.28891358
FDE45,OUT049,2181.28891358
FDV37,OUT017,2181.28891358
FDX44,OUT019,2181.28891358
NCL06,OUT017,2181.28891358
FDJ28,OUT045,2181.28891358
FDX55,OUT049,2181.28891358
NCK17,OUT018,2181.28891358
FDH52,OUT035,2181.28891358
FDN13,OUT027,2181.28891358
FDK44,OUT018,2181.28891358
FDU16,OUT046,2181.28891358
FDZ07,OUT017,2181.28891358
NCN06,OUT027,2181.28891358
FDH02,OUT010,2181.28891358
NCW18,OUT045,2181.28891358
FDH57,OUT013,2181.28891358
FDV35,OUT045,2181.28891358
NCU29,OUT013,2181.28891358
NCP02,OUT046,2181.28891358
FDN44,OUT013,2181.28891358
FDX03,OUT018,2181.28891358
FDR11,OUT010,2181.28891358
FDA36,OUT046,2181.28891358
FDP58,OUT027,2181.28891358
FDH31,OUT045,2181.28891358
FDH34,OUT035,2181.28891358
FDS13,OUT035,2181.28891358
FDT01,OUT018,2181.28891358
FDY09,OUT049,2181.28891358
FDV33,OUT027,2181.28891358
NCW29,OUT010,2181.28891358
NCN17,OUT045,2181.28891358
FDX01,OUT046,2181.28891358
FDL03,OUT049,2181.28891358
DRL59,OUT049,2181.28891358
DRM11,OUT027,2181.28891358
FDA43,OUT049,2181.28891358
FDZ56,OUT010,2181.28891358
FDI44,OUT018,2181.28891358
FDB50,OUT013,2181.28891358
FDU15,OUT019,2181.28891358
NCJ19,OUT019,2181.28891358
FDD48,OUT013,2181.28891358
NCW42,OUT035,2181.28891358
FDL24,OUT017,2181.28891358
NCB30,OUT013,2181.28891358
FDK25,OUT013,2181.28891358
FDW28,OUT049,2181.28891358
FDD47,OUT017,2181.28891358
FDK16,OUT019,2181.28891358
FDW37,OUT046,2181.28891358
FDA48,OUT035,2181.28891358
FDA14,OUT017,2181.28891358
FDV15,OUT013,2181.28891358
FDN22,OUT049,2181.28891358
NCD55,OUT045,2181.28891358
FDY43,OUT013,2181.28891358
NCU05,OUT017,2181.28891358
FDF10,OUT035,2181.28891358
FDR39,OUT018,2181.28891358
FDG40,OUT013,2181.28891358
FDZ28,OUT019,2181.28891358
FDE02,OUT045,2181.28891358
FDU60,OUT049,2181.28891358
FDM21,OUT013,2181.28891358
FDV52,OUT019,2181.28891358
NCW06,OUT013,2181.28891358
FDX36,OUT035,2181.28891358
FDT35,OUT027,2181.28891358
NCL19,OUT010,2181.28891358
NCD31,OUT046,2181.28891358
FDE53,OUT019,2181.28891358
FDW58,OUT019,2181.28891358
DRF48,OUT046,2181.28891358
FDW57,OUT035,2181.28891358
DRH13,OUT017,2181.28891358
FDT33,OUT013,2181.28891358
DRK47,OUT027,2181.28891358
FDY22,OUT010,2181.28891358
FDC35,OUT019,2181.28891358
FDO03,OUT013,2181.28891358
FDF24,OUT045,2181.28891358
FDF56,OUT018,2181.28891358
FDD28,OUT013,2181.28891358
FDG53,OUT027,2181.28891358
FDO27,OUT019,2181.28891358
NCF54,OUT018,2181.28891358
FDC20,OUT027,2181.28891358
FDU10,OUT046,2181.28891358
DRA24,OUT018,2181.28891358
FDA02,OUT010,2181.28891358
FDG10,OUT017,2181.28891358
FDW39,OUT010,2181.28891358
FDP04,OUT019,2181.28891358
NCM55,OUT013,2181.28891358
FDG47,OUT045,2181.28891358
NCU41,OUT017,2181.28891358
NCK31,OUT017,2181.28891358
FDZ46,OUT045,2181.28891358
FDU13,OUT027,2181.28891358
NCF19,OUT045,2181.28891358
NCJ43,OUT013,2181.28891358
NCJ05,OUT045,2181.28891358
FDS04,OUT027,2181.28891358
FDX28,OUT010,2181.28891358
FDB41,OUT027,2181.28891358
FDG53,OUT046,2181.28891358
FDL15,OUT010,2181.28891358
FDQ08,OUT049,2181.28891358
DRN36,OUT013,2181.28891358
FDI46,OUT013,2181.28891358
FDG16,OUT027,2181.28891358
FDV32,OUT013,2181.28891358
FDF44,OUT010,2181.28891358
FDK04,OUT018,2181.28891358
NCA41,OUT013,2181.28891358
FDD51,OUT017,2181.28891358
NCZ53,OUT045,2181.28891358
FDP01,OUT027,2181.28891358
FDY25,OUT049,2181.28891358
FDB17,OUT018,2181.28891358
NCV54,OUT018,2181.28891358
FDJ32,OUT017,2181.28891358
FDA37,OUT049,2181.28891358
FDG35,OUT035,2181.28891358
NCM05,OUT018,2181.28891358
FDG45,OUT046,2181.28891358
FDH28,OUT013,2181.28891358
NCE18,OUT049,2181.28891358
FDH38,OUT045,2181.28891358
FDR56,OUT013,2181.28891358
FDH17,OUT027,2181.28891358
FDD39,OUT049,2181.28891358
FDB41,OUT049,2181.28891358
NCR53,OUT046,2181.28891358
FDX46,OUT017,2181.28891358
FDV28,OUT049,2181.28891358
FDA08,OUT018,2181.28891358
FDH45,OUT017,2181.28891358
NCS38,OUT010,2181.28891358
FDD40,OUT010,2181.28891358
DRM59,OUT035,2181.28891358
NCJ43,OUT018,2181.28891358
NCN29,OUT013,2181.28891358
NCC19,OUT045,2181.28891358
FDR56,OUT035,2181.28891358
FDZ43,OUT049,2181.28891358
FDJ32,OUT010,2181.28891358
DRH03,OUT017,2181.28891358
NCZ54,OUT035,2181.28891358
FDE26,OUT017,2181.28891358
FDS03,OUT045,2181.28891358
DRZ24,OUT019,2181.28891358
FDO48,OUT027,2181.28891358
FDW39,OUT049,2181.28891358
NCK05,OUT049,2181.28891358
NCK30,OUT017,2181.28891358
FDT27,OUT018,2181.28891358
FDS08,OUT019,2181.28891358
NCJ19,OUT049,2181.28891358
FDC58,OUT045,2181.28891358
DRE37,OUT013,2181.28891358
FDW02,OUT035,2181.28891358
FDJ02,OUT010,2181.28891358
FDX09,OUT045,2181.28891358
FDT31,OUT010,2181.28891358
FDI24,OUT049,2181.28891358
FDY09,OUT045,2181.28891358
FDV28,OUT045,2181.28891358
DRM47,OUT049,2181.28891358
FDT52,OUT019,2181.28891358
FDI48,OUT018,2181.28891358
FDY55,OUT017,2181.28891358
FDU48,OUT013,2181.28891358
FDN25,OUT045,2181.28891358
FDP20,OUT049,2181.28891358
FDJ15,OUT013,2181.28891358
FDD04,OUT018,2181.28891358
FDY58,OUT045,2181.28891358
FDR37,OUT018,2181.28891358
FDF44,OUT013,2181.28891358
FDD32,OUT045,2181.28891358
FDR57,OUT017,2181.28891358
DRG39,OUT027,2181.28891358
FDX15,OUT017,2181.28891358
DRN37,OUT045,2181.28891358
FDW40,OUT027,2181.28891358
FDB32,OUT049,2181.28891358
FDM40,OUT018,2181.28891358
FDE39,OUT027,2181.28891358
DRH49,OUT017,2181.28891358
FDT46,OUT049,2181.28891358
NCF06,OUT035,2181.28891358
FDP07,OUT017,2181.28891358
FDC04,OUT013,2181.28891358
FDZ32,OUT017,2181.28891358
FDD50,OUT045,2181.28891358
FDU56,OUT017,2181.28891358
FDV34,OUT017,2181.28891358
NCY41,OUT013,2181.28891358
NCK18,OUT046,2181.28891358
DRH25,OUT049,2181.28891358
FDT57,OUT046,2181.28891358
FDV56,OUT018,2181.28891358
FDV12,OUT045,2181.28891358
FDN52,OUT017,2181.28891358
FDX38,OUT035,2181.28891358
FDE47,OUT018,2181.28891358
NCO07,OUT013,2181.28891358
FDV09,OUT027,2181.28891358
FDZ23,OUT019,2181.28891358
DRH51,OUT018,2181.28891358
NCY54,OUT045,2181.28891358
DRG49,OUT013,2181.28891358
NCC19,OUT049,2181.28891358
NCV53,OUT045,2181.28891358
FDZ47,OUT019,2181.28891358
NCO26,OUT018,2181.28891358
NCP02,OUT045,2181.28891358
NCW30,OUT018,2181.28891358
NCN55,OUT046,2181.28891358
FDB20,OUT010,2181.28891358
DRL11,OUT013,2181.28891358
DRD60,OUT045,2181.28891358
FDW14,OUT010,2181.28891358
FDL27,OUT010,2181.28891358
FDU09,OUT018,2181.28891358
DRH36,OUT027,2181.28891358
FDP34,OUT027,2181.28891358
FDE04,OUT017,2181.28891358
FDZ57,OUT027,2181.28891358
FDF02,OUT010,2181.28891358
FDG28,OUT045,2181.28891358
NCI31,OUT046,2181.28891358
FDT43,OUT013,2181.28891358
FDU20,OUT046,2181.28891358
FDD53,OUT013,2181.28891358
FDW15,OUT045,2181.28891358
NCT53,OUT045,2181.28891358
NCG55,OUT027,2181.28891358
FDD48,OUT035,2181.28891358
FDG47,OUT049,2181.28891358
FDI21,OUT017,2181.28891358
FDT27,OUT017,2181.28891358
DRO35,OUT013,2181.28891358
FDD33,OUT017,2181.28891358
FDC04,OUT035,2181.28891358
FDY34,OUT013,2181.28891358
DRJ49,OUT049,2181.28891358
FDE05,OUT049,2181.28891358
FDU31,OUT017,2181.28891358
NCN19,OUT027,2181.28891358
FDK56,OUT027,2181.28891358
FDK58,OUT017,2181.28891358
NCJ42,OUT035,2181.28891358
FDZ34,OUT027,2181.28891358
FDA52,OUT018,2181.28891358
NCR29,OUT013,2181.28891358
FDT48,OUT035,2181.28891358
DRJ51,OUT019,2181.28891358
NCS54,OUT046,2181.28891358
FDV01,OUT035,2181.28891358
DRG51,OUT027,2181.28891358
NCG42,OUT013,2181.28891358
FDA51,OUT049,2181.28891358
FDV19,OUT010,2181.28891358
NCT18,OUT045,2181.28891358
NCS41,OUT045,2181.28891358
FDO03,OUT046,2181.28891358
FDL12,OUT010,2181.28891358
FDY37,OUT010,2181.28891358
FDI58,OUT049,2181.28891358
FDT28,OUT018,2181.28891358
NCC42,OUT010,2181.28891358
FDO01,OUT017,2181.28891358
FDJ02,OUT013,2181.28891358
FDQ04,OUT018,2181.28891358
DRL47,OUT013,2181.28891358
FDZ32,OUT035,2181.28891358
FDC35,OUT035,2181.28891358
FDX14,OUT045,2181.28891358
FDZ35,OUT013,2181.28891358
FDL14,OUT013,2181.28891358
FDO04,OUT049,2181.28891358
DRK11,OUT017,2181.28891358
FDB44,OUT018,2181.28891358
FDZ50,OUT049,2181.28891358
FDI12,OUT027,2181.28891358
FDU43,OUT017,2181.28891358
FDD58,OUT010,2181.28891358
FDB27,OUT017,2181.28891358
FDB04,OUT018,2181.28891358
NCO17,OUT013,2181.28891358
FDL12,OUT017,2181.28891358
DRJ13,OUT049,2181.28891358
FDD57,OUT045,2181.28891358
FDW19,OUT035,2181.28891358
DRD27,OUT018,2181.28891358
FDH27,OUT027,2181.28891358
NCW30,OUT027,2181.28891358
FDR40,OUT018,2181.28891358
FDG05,OUT013,2181.28891358
NCY41,OUT019,2181.28891358
FDI38,OUT018,2181.28891358
FDR20,OUT046,2181.28891358
FDE09,OUT017,2181.28891358
FDN50,OUT019,2181.28891358
DRF27,OUT045,2181.28891358
DRF51,OUT013,2181.28891358
NCO02,OUT019,2181.28891358
FDB51,OUT027,2181.28891358
FDJ50,OUT013,2181.28891358
FDN52,OUT013,2181.28891358
FDX14,OUT013,2181.28891358
FDT27,OUT019,2181.28891358
FDV10,OUT013,2181.28891358
FDU33,OUT046,2181.28891358
FDU58,OUT046,2181.28891358
NCP42,OUT027,2181.28891358
FDL51,OUT027,2181.28891358
DRH15,OUT027,2181.28891358
FDU16,OUT017,2181.28891358
FDW15,OUT017,2181.28891358
FDQ44,OUT045,2181.28891358
NCI06,OUT027,2181.28891358
DRK23,OUT019,2181.28891358
FDC28,OUT035,2181.28891358
NCY17,OUT019,2181.28891358
NCV05,OUT018,2181.28891358
FDM34,OUT019,2181.28891358
DRD60,OUT027,2181.28891358
FDT38,OUT046,2181.28891358
FDQ57,OUT018,2181.28891358
FDE59,OUT027,2181.28891358
NCM43,OUT046,2181.28891358
DRI51,OUT049,2181.28891358
NCG30,OUT017,2181.28891358
NCK54,OUT035,2181.28891358
FDQ16,OUT019,2181.28891358
FDI36,OUT013,2181.28891358
FDX16,OUT027,2181.28891358
FDA34,OUT046,2181.28891358
FDJ48,OUT018,2181.28891358
FDU47,OUT035,2181.28891358
FDS39,OUT046,2181.28891358
FDD11,OUT046,2181.28891358
FDM16,OUT027,2181.28891358
FDU56,OUT018,2181.28891358
FDQ32,OUT017,2181.28891358
DRK35,OUT013,2181.28891358
FDA58,OUT049,2181.28891358
DRG48,OUT019,2181.28891358
FDT59,OUT010,2181.28891358
FDQ31,OUT019,2181.28891358
FDS51,OUT018,2181.28891358
FDW32,OUT027,2181.28891358
FDI15,OUT027,2181.28891358
NCV30,OUT017,2181.28891358
DRG25,OUT049,2181.28891358
FDT02,OUT013,2181.28891358
FDO33,OUT027,2181.28891358
FDP38,OUT035,2181.28891358
FDZ45,OUT035,2181.28891358
NCA54,OUT027,2181.28891358
FDU33,OUT017,2181.28891358
FDN58,OUT017,2181.28891358
FDI05,OUT045,2181.28891358
FDM57,OUT019,2181.28891358
NCS42,OUT027,2181.28891358
FDB57,OUT045,2181.28891358
FDC03,OUT045,2181.28891358
FDZ58,OUT013,2181.28891358
NCK29,OUT045,2181.28891358
NCR53,OUT045,2181.28891358
FDE26,OUT027,2181.28891358
FDU52,OUT049,2181.28891358
FDE41,OUT027,2181.28891358
FDU38,OUT018,2181.28891358
FDA52,OUT017,2181.28891358
FDW46,OUT046,2181.28891358
DRI59,OUT035,2181.28891358
FDT38,OUT035,2181.28891358
FDL33,OUT018,2181.28891358
FDQ01,OUT027,2181.28891358
FDJ08,OUT046,2181.28891358
FDQ47,OUT049,2181.28891358
NCZ18,OUT013,2181.28891358
FDE29,OUT017,2181.28891358
FDF10,OUT027,2181.28891358
FDC48,OUT049,2181.28891358
FDY58,OUT013,2181.28891358
NCX30,OUT010,2181.28891358
FDV11,OUT013,2181.28891358
FDT46,OUT046,2181.28891358
DRD01,OUT019,2181.28891358
FDQ11,OUT013,2181.28891358
NCM41,OUT017,2181.28891358
NCC55,OUT013,2181.28891358
FDG45,OUT027,2181.28891358
NCQ54,OUT049,2181.28891358
FDM34,OUT045,2181.28891358
FDD17,OUT019,2181.28891358
FDN38,OUT027,2181.28891358
FDB53,OUT018,2181.28891358
NCL06,OUT035,2181.28891358
NCV18,OUT019,2181.28891358
FDX25,OUT013,2181.28891358
FDB39,OUT046,2181.28891358
FDC33,OUT049,2181.28891358
NCO14,OUT018,2181.28891358
FDA58,OUT027,2181.28891358
NCQ02,OUT017,2181.28891358
NCR53,OUT017,2181.28891358
FDN52,OUT046,2181.28891358
FDG26,OUT046,2181.28891358
FDE23,OUT027,2181.28891358
DRI37,OUT013,2181.28891358
DRH37,OUT018,2181.28891358
FDO01,OUT035,2181.28891358
FDK45,OUT049,2181.28891358
FDP23,OUT049,2181.28891358
FDM33,OUT035,2181.28891358
FDD36,OUT017,2181.28891358
FDL56,OUT017,2181.28891358
FDT27,OUT010,2181.28891358
FDG52,OUT017,2181.28891358
NCL42,OUT035,2181.28891358
DRJ24,OUT046,2181.28891358
FDV38,OUT046,2181.28891358
FDT35,OUT045,2181.28891358
FDY51,OUT045,2181.28891358
FDC37,OUT017,2181.28891358
NCP43,OUT013,2181.28891358
FDO33,OUT045,2181.28891358
FDW04,OUT018,2181.28891358
NCC31,OUT046,2181.28891358
FDK22,OUT049,2181.28891358
FDJ50,OUT017,2181.28891358
FDV13,OUT017,2181.28891358
DRL60,OUT017,2181.28891358
FDW03,OUT017,2181.28891358
FDY27,OUT035,2181.28891358
FDB39,OUT027,2181.28891358
FDU59,OUT045,2181.28891358
FDZ57,OUT049,2181.28891358
FDO21,OUT049,2181.28891358
FDS43,OUT018,2181.28891358
FDU28,OUT010,2181.28891358
FDC51,OUT010,2181.28891358
FDW16,OUT010,2181.28891358
FDP32,OUT010,2181.28891358
FDB60,OUT019,2181.28891358
NCQ30,OUT046,2181.28891358
FDD26,OUT049,2181.28891358
FDI44,OUT045,2181.28891358
DRH23,OUT046,2181.28891358
FDO44,OUT046,2181.28891358
FDG04,OUT046,2181.28891358
FDM32,OUT027,2181.28891358
FDM09,OUT013,2181.28891358
FDZ47,OUT013,2181.28891358
FDM40,OUT027,2181.28891358
FDY48,OUT017,2181.28891358
NCM30,OUT045,2181.28891358
FDX36,OUT010,2181.28891358
DRF03,OUT017,2181.28891358
FDN51,OUT049,2181.28891358
FDM57,OUT049,2181.28891358
FDB35,OUT049,2181.28891358
FDY13,OUT027,2181.28891358
FDA37,OUT017,2181.28891358
NCX53,OUT017,2181.28891358
FDD59,OUT018,2181.28891358
FDX10,OUT019,2181.28891358
FDC03,OUT018,2181.28891358
FDW43,OUT035,2181.28891358
FDW10,OUT046,2181.28891358
FDY14,OUT027,2181.28891358
FDV43,OUT045,2181.28891358
FDO40,OUT013,2181.28891358
FDP46,OUT027,2181.28891358
NCE43,OUT019,2181.28891358
FDD05,OUT035,2181.28891358
FDJ60,OUT010,2181.28891358
DRE27,OUT018,2181.28891358
FDO11,OUT035,2181.28891358
DRG11,OUT027,2181.28891358
FDK33,OUT010,2181.28891358
DRM23,OUT045,2181.28891358
FDJ02,OUT027,2181.28891358
NCZ05,OUT045,2181.28891358
NCL30,OUT013,2181.28891358
FDZ19,OUT018,2181.28891358
FDM45,OUT049,2181.28891358
FDO36,OUT046,2181.28891358
NCK31,OUT045,2181.28891358
DRJ37,OUT045,2181.28891358
FDP24,OUT018,2181.28891358
FDF46,OUT013,2181.28891358
FDX46,OUT019,2181.28891358
NCL18,OUT045,2181.28891358
FDJ26,OUT013,2181.28891358
FDJ07,OUT045,2181.28891358
FDY15,OUT013,2181.28891358
